time,cat_name,state,lick,bout,water
2025-10-23 00:09:34.240,unknown,0,1,3,1.5736
2025-10-23 00:09:35.264,unknown,1,1,3,1.57384
2025-10-23 00:09:35.648,unknown,0,1,3,1.57505
2025-10-23 00:09:35.904,unknown,1,1,3,1.5748
2025-10-23 00:09:36.160,unknown,0,1,3,1.57682
2025-10-23 00:09:36.800,unknown,1,1,3,1.57263
2025-10-23 00:09:37.928,unknown,0,2,3,1.57311
2025-10-23 00:09:37.952,unknown,1,2,3,1.57214
2025-10-23 00:09:38.592,unknown,0,2,3,1.57601
2025-10-23 00:09:39.232,unknown,1,2,3,1.57496
2025-10-23 00:09:39.488,unknown,0,2,3,1.57432
2025-10-23 00:09:39.616,unknown,1,2,3,1.57972
2025-10-23 00:09:39.744,unknown,0,3,3,1.57658
2025-10-23 00:09:39.000,unknown,1,3,3,1.57424
2025-10-23 00:09:40.640,unknown,0,3,3,1.57746
2025-10-23 00:09:41.152,unknown,1,3,3,1.57472
2025-10-23 00:09:41.280,unknown,0,4,3,1.57376
2025-10-23 00:09:42.304,unknown,1,4,3,1.57585
2025-10-23 00:09:42.944,unknown,0,4,3,1.57432
2025-10-23 00:09:43.072,unknown,1,4,3,1.574
2025-10-23 00:09:43.328,unknown,0,4,3,1.57464
2025-10-23 00:09:43.840,unknown,1,4,3,1.57303
2025-10-23 00:09:44.968,unknown,0,5,3,1.57408
2025-10-23 00:09:44.224,unknown,1,5,3,1.57617
2025-10-23 00:09:44.480,unknown,0,5,3,1.57456
2025-10-23 00:09:44.736,unknown,1,5,3,1.57593
2025-10-23 00:09:46.784,unknown,0,5,3,1.57408
2025-10-23 00:09:47.040,unknown,1,5,3,1.57134
2025-10-23 00:09:47.680,unknown,0,5,3,1.57505
2025-10-23 00:09:47.808,unknown,1,5,3,1.57472
2025-10-23 00:09:48.192,unknown,0,5,3,1.57432
2025-10-23 00:09:49.088,unknown,1,5,3,1.57666
2025-10-23 00:09:49.216,unknown,0,6,3,1.57432
2025-10-23 00:09:49.472,unknown,1,6,3,1.57569
2025-10-23 00:09:50.112,unknown,0,6,3,1.57609
2025-10-23 00:09:50.240,unknown,1,6,3,1.57899
2025-10-23 00:09:50.496,unknown,0,6,3,1.5736
2025-10-23 00:09:51.392,unknown,0,0,4,1.57061
2025-10-23 00:09:52.672,unknown,1,0,4,1.57327
2025-10-23 00:09:53.568,unknown,0,0,4,1.57537
2025-10-23 00:09:53.824,unknown,1,0,4,1.57311
2025-10-23 00:09:54.464,unknown,0,0,4,1.57223
2025-10-23 00:09:54.592,unknown,1,0,4,1.57126
2025-10-23 00:09:54.848,unknown,0,0,4,1.57335
2025-10-23 00:09:56.896,unknown,1,0,4,1.57335
2025-10-23 00:09:58.304,unknown,0,0,4,1.57754
2025-10-23 00:09:59.712,unknown,1,0,4,1.57472
2025-10-23 00:09:59.840,unknown,0,1,4,1.57488
2025-10-23 00:10:00.224,unknown,1,1,4,1.57279
2025-10-23 00:10:00.352,unknown,0,2,4,1.57561
2025-10-23 00:10:00.608,unknown,1,2,4,1.57376
2025-10-23 00:10:00.864,unknown,0,2,4,1.58359
2025-10-23 00:10:01.888,unknown,0,0,4,1.57537
2025-10-23 00:10:03.680,unknown,1,0,4,1.57231
2025-10-23 00:10:04.704,unknown,0,0,4,1.57295
2025-10-23 00:10:05.216,unknown,1,0,4,1.57488
2025-10-23 00:10:05.472,unknown,0,0,4,1.57327
2025-10-23 00:10:05.728,unknown,1,0,4,1.574
2025-10-23 00:10:06.368,unknown,0,0,4,1.57392
2025-10-23 00:10:06.880,unknown,1,0,4,1.57617
2025-10-23 00:10:07.392,unknown,0,0,4,1.58157
2025-10-23 00:10:08.416,unknown,1,0,4,1.57271
2025-10-23 00:10:08.672,unknown,0,0,4,1.57537
2025-10-23 00:10:08.928,unknown,1,0,4,1.5744
2025-10-23 00:10:09.056,unknown,0,1,4,1.57561
2025-10-23 00:10:09.696,unknown,1,1,4,1.57343
2025-10-23 00:10:09.824,unknown,0,2,4,1.57319
2025-10-23 00:10:10.464,unknown,1,2,4,1.57505
2025-10-23 00:10:10.592,unknown,0,3,4,1.5748
2025-10-23 00:10:11.488,unknown,0,0,5,1.57182
2025-10-23 00:10:14.920,unknown,0,0,0,1.57641
2025-10-23 00:10:15.200,unknown,1,0,0,1.57343
2025-10-23 00:10:17.120,unknown,0,0,0,1.5744
2025-10-23 00:10:17.248,unknown,1,0,0,1.57303
2025-10-23 00:10:17.888,unknown,0,0,0,1.57287
2025-10-23 00:10:17.016,unknown,1,0,0,1.57384
2025-10-23 00:10:18.144,unknown,0,0,0,1.57327
2025-10-23 00:10:18.656,unknown,1,0,0,1.57311
2025-10-23 00:10:19.040,unknown,0,0,0,1.57488
2025-10-23 00:10:19.168,unknown,1,0,0,1.5748
2025-10-23 00:10:19.424,unknown,0,0,0,1.57545
2025-10-23 00:10:20.320,unknown,1,0,0,1.57569
2025-10-23 00:10:20.960,unknown,0,0,0,1.57642
2025-10-23 00:10:21.344,unknown,1,0,0,1.57424
2025-10-23 00:10:21.856,unknown,0,0,0,1.57746
2025-10-23 00:10:23.520,unknown,1,0,0,1.57134
2025-10-23 00:10:24.032,unknown,0,0,0,1.57746
2025-10-23 00:10:25.952,unknown,1,0,0,1.57327
2025-10-23 00:10:26.080,unknown,0,1,0,1.5711
2025-10-23 00:10:26.336,unknown,1,1,0,1.57351
2025-10-23 00:10:26.464,unknown,0,2,0,1.57585
2025-10-23 00:10:27.104,unknown,1,2,0,1.57577
2025-10-23 00:10:27.360,unknown,0,2,0,1.57617
2025-10-23 00:10:27.616,unknown,1,2,0,1.57513
2025-10-23 00:10:27.744,unknown,0,3,0,1.57642
2025-10-23 00:10:28.384,unknown,1,3,0,1.57118
2025-10-23 00:10:28.512,unknown,0,4,0,1.57408
2025-10-23 00:10:29.024,unknown,1,4,0,1.57593
2025-10-23 00:10:30.048,unknown,0,4,0,1.57899
2025-10-23 00:10:30.176,unknown,1,4,0,1.57674
2025-10-23 00:10:31.328,unknown,0,4,0,1.57311
2025-10-23 00:10:31.840,unknown,1,4,0,1.57287
2025-10-23 00:10:31.968,unknown,0,5,0,1.57859
2025-10-23 00:10:32.352,unknown,1,5,0,1.57666
2025-10-23 00:10:32.480,unknown,0,6,0,1.5765
2025-10-23 00:10:33.120,unknown,1,6,0,1.57851
2025-10-23 00:10:34.656,unknown,0,6,0,1.57311
2025-10-23 00:10:35.040,unknown,1,6,0,1.57464
2025-10-23 00:10:36.832,unknown,0,6,0,1.57432
2025-10-23 00:10:36.960,unknown,1,6,0,1.57432
2025-10-23 00:10:37.088,unknown,0,7,0,1.57505
2025-10-23 00:10:38.112,unknown,0,0,1,1.58012
2025-10-23 00:10:39.392,unknown,1,0,1,1.57376
2025-10-23 00:10:39.520,unknown,0,1,1,1.5736
2025-10-23 00:10:39.776,unknown,1,1,1,1.57513
2025-10-23 00:10:39.904,unknown,0,2,1,1.57601
2025-10-23 00:10:40.928,unknown,1,2,1,1.57206
2025-10-23 00:10:41.056,unknown,0,3,1,1.57142
2025-10-23 00:10:41.824,unknown,1,3,1,1.57577
2025-10-23 00:10:41.952,unknown,0,4,1,1.57424
2025-10-23 00:10:42.208,unknown,1,4,1,1.57561
2025-10-23 00:10:42.336,unknown,0,5,1,1.5719
2025-10-23 00:10:43.104,unknown,1,5,1,1.57311
2025-10-23 00:10:43.232,unknown,0,6,1,1.57569
2025-10-23 00:10:43.488,unknown,1,6,1,1.57464
2025-10-23 00:10:43.872,unknown,0,6,1,1.57311
2025-10-23 00:10:44.768,unknown,0,0,2,1.57609
2025-10-23 00:10:45.792,unknown,1,0,2,1.57295
2025-10-23 00:10:45.920,unknown,0,1,2,1.57335
2025-10-23 00:10:46.560,unknown,1,1,2,1.57158
2025-10-23 00:10:47.072,unknown,0,1,2,1.57448
2025-10-23 00:10:47.712,unknown,1,1,2,1.57214
2025-10-23 00:10:48.968,unknown,0,1,2,1.57505
2025-10-23 00:10:48.992,unknown,0,0,2,1.57223
2025-10-23 00:10:49.760,unknown,1,0,2,1.57335
2025-10-23 00:10:51.040,unknown,0,0,2,1.57408
2025-10-23 00:10:51.168,unknown,1,0,2,1.57206
2025-10-23 00:10:51.424,unknown,0,0,2,1.5769
2025-10-23 00:10:52.704,unknown,1,0,2,1.57553
2025-10-23 00:10:53.984,unknown,0,0,2,1.57561
2025-10-23 00:10:54.008,unknown,1,0,2,1.57335
2025-10-23 00:10:56.904,unknown,0,0,2,1.5777
2025-10-23 00:10:57.312,unknown,1,0,2,1.57351
2025-10-23 00:10:57.696,unknown,0,0,2,1.57891
2025-10-23 00:10:58.080,unknown,1,0,2,1.57496
2025-10-23 00:10:58.720,unknown,0,0,2,1.57448
2025-10-23 00:10:58.976,unknown,1,0,2,1.5736
2025-10-23 00:10:59.104,unknown,0,1,2,1.57311
2025-10-23 00:11:00.128,unknown,0,0,2,1.57513
2025-10-23 00:11:00.640,unknown,1,0,2,1.57561
2025-10-23 00:11:00.640,unknown,0,1,2,1.57545
2025-10-23 00:11:00.768,unknown,1,1,2,1.57432
2025-10-23 00:11:01.024,unknown,0,1,2,1.57198
2025-10-23 00:11:02.176,unknown,0,0,2,1.57585
2025-10-23 00:11:02.432,unknown,1,0,2,1.57158
2025-10-23 00:11:02.688,unknown,0,0,2,1.57376
2025-10-23 00:11:02.816,unknown,1,0,2,1.5769
2025-10-23 00:11:02.944,unknown,0,1,2,1.57513
2025-10-23 00:11:03.328,unknown,1,1,2,1.574
2025-10-23 00:11:03.456,unknown,0,2,2,1.57617
2025-10-23 00:11:03.712,unknown,1,2,2,1.57682
2025-10-23 00:11:04.352,unknown,0,2,2,1.57746
2025-10-23 00:11:05.376,unknown,0,0,2,1.57835
2025-10-23 00:11:06.784,unknown,1,0,2,1.57464
2025-10-23 00:11:07.424,unknown,0,0,2,1.57376
2025-10-23 00:11:08.320,unknown,1,0,2,1.57311
2025-10-23 00:11:08.704,unknown,0,0,2,1.57384
2025-10-23 00:11:10.496,unknown,1,0,2,1.57311
2025-10-23 00:11:11.136,unknown,0,0,2,1.57504
2025-10-23 00:11:11.520,unknown,1,0,2,1.5769
2025-10-23 00:11:12.904,unknown,0,0,2,1.57513
2025-10-23 00:11:12.544,unknown,1,0,2,1.57722
2025-10-23 00:11:12.672,unknown,0,1,2,1.57577
2025-10-23 00:11:12.928,unknown,1,1,2,1.57094
2025-10-23 00:11:13.056,unknown,0,2,2,1.57577
2025-10-23 00:11:13.696,unknown,1,2,2,1.57335
2025-10-23 00:11:14.720,unknown,0,2,2,1.57279
2025-10-23 00:11:14.848,unknown,1,2,2,1.57432
2025-10-23 00:11:15.976,unknown,0,3,2,1.5748
2025-10-23 00:11:15.872,unknown,1,3,2,1.57376
2025-10-23 00:11:16.000,unknown,0,4,2,1.57456
2025-10-23 00:11:16.512,unknown,1,4,2,1.5748
2025-10-23 00:11:16.640,unknown,0,5,2,1.57617
2025-10-23 00:11:17.536,unknown,0,0,3,1.57811
2025-10-23 00:11:18.560,unknown,1,0,3,1.57569
2025-10-23 00:11:18.688,unknown,0,1,3,1.57496
2025-10-23 00:11:18.944,unknown,1,1,3,1.574
2025-10-23 00:11:19.072,unknown,0,2,3,1.57593
2025-10-23 00:11:19.328,unknown,1,2,3,1.57666
2025-10-23 00:11:19.456,unknown,0,3,3,1.57642
2025-10-23 00:11:19.712,unknown,1,3,3,1.574
2025-10-23 00:11:19.840,unknown,0,4,3,1.57529
2025-10-23 00:11:20.608,unknown,1,4,3,1.5748
2025-10-23 00:11:20.736,unknown,0,5,3,1.57424
2025-10-23 00:11:20.864,unknown,1,5,3,1.57368
2025-10-23 00:11:21.888,unknown,0,5,3,1.57488
2025-10-23 00:11:22.144,unknown,1,5,3,1.57408
2025-10-23 00:11:22.272,unknown,0,6,3,1.57875
2025-10-23 00:11:22.400,unknown,1,6,3,1.57698
2025-10-23 00:11:22.656,unknown,0,6,3,1.57448
2025-10-23 00:11:23.296,unknown,1,6,3,1.57609
2025-10-23 00:11:23.424,unknown,0,7,3,1.57247
2025-10-23 00:11:24.936,unknown,1,7,3,1.57561
2025-10-23 00:11:25.472,unknown,0,7,3,1.57287
2025-10-23 00:11:26.112,unknown,1,7,3,1.57384
2025-10-23 00:11:26.368,unknown,0,7,3,1.57327
2025-10-23 00:11:26.496,unknown,1,7,3,1.5736
2025-10-23 00:11:26.752,unknown,0,7,3,1.57561
2025-10-23 00:11:26.880,unknown,1,7,3,1.57279
2025-10-23 00:11:27.264,unknown,0,7,3,1.57456
2025-10-23 00:11:27.648,unknown,1,7,3,1.57351
2025-10-23 00:11:27.776,unknown,0,8,3,1.5769
2025-10-23 00:11:28.800,unknown,0,0,4,1.57577
2025-10-23 00:11:29.696,unknown,1,0,4,1.57827
2025-10-23 00:11:29.824,unknown,0,1,4,1.57666
2025-10-23 00:11:30.464,unknown,1,1,4,1.57496
2025-10-23 00:11:30.848,unknown,0,1,4,1.57553
2025-10-23 00:11:30.976,unknown,1,1,4,1.57303
2025-10-23 00:11:32.384,unknown,0,1,4,1.57472
2025-10-23 00:11:32.512,unknown,1,1,4,1.57658
2025-10-23 00:11:34.560,unknown,0,1,4,1.5748
2025-10-23 00:11:35.200,unknown,1,1,4,1.57746
2025-10-23 00:11:35.328,unknown,0,2,4,1.57206
2025-10-23 00:11:36.224,unknown,1,2,4,1.57915
2025-10-23 00:11:36.736,unknown,0,2,4,1.57384
2025-10-23 00:11:37.760,unknown,0,0,4,1.57392
2025-10-23 00:11:38.016,unknown,1,0,4,1.57384
2025-10-23 00:11:38.144,unknown,0,1,4,1.57319
2025-10-23 00:11:38.272,unknown,1,1,4,1.5736
2025-10-23 00:11:38.400,unknown,0,2,4,1.57537
2025-10-23 00:11:38.784,unknown,1,2,4,1.57303
2025-10-23 00:11:39.040,unknown,0,3,4,1.57472
2025-10-23 00:11:39.552,unknown,1,3,4,1.57319
2025-10-23 00:11:40.192,unknown,0,3,4,1.57343
2025-10-23 00:11:40.448,unknown,1,3,4,1.57505
2025-10-23 00:11:40.832,unknown,0,3,4,1.57585
2025-10-23 00:11:41.216,unknown,1,3,4,1.57166
2025-10-23 00:11:41.344,unknown,0,4,4,1.57585
2025-10-23 00:11:42.112,unknown,1,4,4,1.57335
2025-10-23 00:11:42.240,unknown,0,5,4,1.57513
2025-10-23 00:11:42.880,unknown,1,5,4,1.57609
2025-10-23 00:11:43.392,unknown,0,5,4,1.57722
2025-10-23 00:11:44.904,unknown,1,5,4,1.57456
2025-10-23 00:11:44.032,unknown,0,6,4,1.57738
2025-10-23 00:11:44.160,unknown,1,6,4,1.57376
2025-10-23 00:11:44.928,unknown,0,6,4,1.57456
2025-10-23 00:11:45.952,unknown,1,6,4,1.5744
2025-10-23 00:11:46.592,unknown,0,6,4,1.5765
2025-10-23 00:11:46.720,unknown,1,6,4,1.57271
2025-10-23 00:11:46.976,unknown,0,6,4,1.57907
2025-10-23 00:11:47.232,unknown,1,6,4,1.57609
2025-10-23 00:11:47.360,unknown,0,7,4,1.57448
2025-10-23 00:11:47.616,unknown,1,7,4,1.57408
2025-10-23 00:11:48.128,unknown,0,7,4,1.5765
2025-10-23 00:11:48.640,unknown,1,7,4,1.57641
2025-10-23 00:11:48.768,unknown,0,8,4,1.57303
2025-10-23 00:11:49.152,unknown,1,8,4,1.57408
2025-10-23 00:11:49.280,unknown,0,9,4,1.57625
2025-10-23 00:11:49.920,unknown,1,9,4,1.57464
2025-10-23 00:11:50.048,unknown,0,10,4,1.57368
2025-10-23 00:11:51.072,unknown,0,0,5,1.57714
2025-10-23 00:11:53.632,unknown,0,0,0,1.57496
2025-10-23 00:11:55.168,unknown,1,0,0,1.57625
2025-10-23 00:11:55.296,unknown,0,1,0,1.57408
2025-10-23 00:11:56.936,unknown,1,1,0,1.57198
2025-10-23 00:11:56.064,unknown,0,2,0,1.57811
2025-10-23 00:11:57.088,unknown,0,0,0,1.57424
2025-10-23 00:11:57.472,unknown,1,0,0,1.57424
2025-10-23 00:11:57.728,unknown,0,0,0,1.57625
2025-10-23 00:11:58.752,unknown,1,0,0,1.57577
2025-10-23 00:11:58.880,unknown,0,1,0,1.57722
2025-10-23 00:11:59.136,unknown,1,1,0,1.57319
2025-10-23 00:11:59.264,unknown,0,1,0,1.57472
2025-10-23 00:11:59.776,unknown,1,1,0,1.574
2025-10-23 00:12:00.032,unknown,0,1,0,1.57416
2025-10-23 00:12:01.184,unknown,0,0,0,1.57134
2025-10-23 00:12:01.440,unknown,1,0,0,1.57521
2025-10-23 00:12:01.568,unknown,0,1,0,1.57335
2025-10-23 00:12:02.336,unknown,1,1,0,1.57432
2025-10-23 00:12:02.464,unknown,0,2,0,1.57835
2025-10-23 00:12:02.848,unknown,1,2,0,1.57625
2025-10-23 00:12:02.976,unknown,0,3,0,1.57601
2025-10-23 00:12:04.000,unknown,0,0,1,1.57521
2025-10-23 00:12:07.456,unknown,1,0,1,1.57617
2025-10-23 00:12:07.584,unknown,0,1,1,1.57698
2025-10-23 00:12:08.608,unknown,0,0,1,1.57287
2025-10-23 00:12:09.248,unknown,1,0,1,1.57408
2025-10-23 00:12:09.760,unknown,0,0,1,1.57537
2025-10-23 00:12:10.272,unknown,1,0,1,1.57408
2025-10-23 00:12:10.400,unknown,0,1,1,1.57609
2025-10-23 00:12:11.552,unknown,0,0,1,1.57577
2025-10-23 00:12:14.368,unknown,1,0,1,1.5748
2025-10-23 00:12:14.880,unknown,0,0,1,1.57368
2025-10-23 00:12:16.672,unknown,1,0,1,1.57335
2025-10-23 00:12:16.800,unknown,0,1,1,1.57488
2025-10-23 00:12:17.184,unknown,1,1,1,1.57287
2025-10-23 00:12:17.568,unknown,0,1,1,1.57448
2025-10-23 00:12:18.592,unknown,0,0,1,1.57553
2025-10-23 00:12:19.360,unknown,1,0,1,1.574
2025-10-23 00:12:19.744,unknown,0,0,1,1.57408
2025-10-23 00:12:21.408,unknown,1,0,1,1.57956
2025-10-23 00:12:21.536,unknown,0,1,1,1.57827
2025-10-23 00:12:22.304,unknown,1,1,1,1.5748
2025-10-23 00:12:22.432,unknown,0,2,1,1.57247
2025-10-23 00:12:23.456,unknown,0,0,1,1.57698
2025-10-23 00:12:29.984,unknown,1,0,1,1.57214
2025-10-23 00:12:30.112,unknown,0,1,1,1.57666
2025-10-23 00:12:30.368,unknown,1,1,1,1.57214
2025-10-23 00:12:30.624,unknown,0,1,1,1.57907
2025-10-23 00:12:31.520,unknown,0,0,1,1.57343
2025-10-23 00:12:32.904,unknown,1,0,1,1.5719
2025-10-23 00:12:33.312,unknown,0,0,1,1.57633
2025-10-23 00:12:33.568,unknown,1,0,1,1.57658
2025-10-23 00:12:34.208,unknown,0,0,1,1.57327
2025-10-23 00:12:34.464,unknown,1,0,1,1.57529
2025-10-23 00:12:34.592,unknown,0,1,1,1.5773
2025-10-23 00:12:35.616,unknown,0,0,1,1.57529
2025-10-23 00:12:37.920,unknown,1,0,1,1.57496
2025-10-23 00:12:38.176,unknown,0,0,1,1.57432
2025-10-23 00:12:38.432,unknown,1,0,1,1.57488
2025-10-23 00:12:38.560,unknown,0,1,1,1.57706
2025-10-23 00:12:38.816,unknown,1,1,1,1.57376
2025-10-23 00:12:39.072,unknown,0,1,1,1.57746
2025-10-23 00:12:39.584,unknown,1,1,1,1.5736
2025-10-23 00:12:39.712,unknown,0,2,1,1.57795
2025-10-23 00:12:40.968,unknown,1,2,1,1.57432
2025-10-23 00:12:41.992,unknown,0,2,1,1.57633
2025-10-23 00:12:41.632,unknown,1,2,1,1.57505
2025-10-23 00:12:42.144,unknown,0,2,1,1.5748
2025-10-23 00:12:43.168,unknown,1,2,1,1.57625
2025-10-23 00:12:43.424,unknown,0,2,1,1.5773
2025-10-23 00:12:44.448,unknown,1,2,1,1.57561
2025-10-23 00:12:44.576,unknown,0,3,1,1.57279
2025-10-23 00:12:45.600,unknown,0,0,2,1.57472
2025-10-23 00:12:46.112,unknown,1,0,2,1.57456
2025-10-23 00:12:46.624,unknown,0,0,2,1.57698
2025-10-23 00:12:46.880,unknown,1,0,2,1.5736
2025-10-23 00:12:47.136,unknown,0,0,2,1.57432
2025-10-23 00:12:47.264,unknown,1,0,2,1.57496
2025-10-23 00:12:47.392,unknown,0,1,2,1.57625
2025-10-23 00:12:48.544,unknown,1,1,2,1.5736
2025-10-23 00:12:49.928,unknown,0,1,2,1.57787
2025-10-23 00:12:49.568,unknown,1,1,2,1.5748
2025-10-23 00:12:50.208,unknown,0,1,2,1.57263
2025-10-23 00:12:51.232,unknown,0,0,2,1.57585
2025-10-23 00:12:57.992,unknown,1,0,2,1.57279
2025-10-23 00:12:57.120,unknown,0,1,2,1.57714
2025-10-23 00:12:57.376,unknown,1,1,2,1.57698
2025-10-23 00:12:57.504,unknown,0,2,2,1.57239
2025-10-23 00:12:57.760,unknown,1,2,2,1.57295
2025-10-23 00:12:57.016,unknown,0,2,2,1.5744
2025-10-23 00:12:59.040,unknown,0,0,2,1.57255
2025-10-23 00:12:59.296,unknown,1,0,2,1.57448
2025-10-23 00:12:59.552,unknown,0,0,2,1.57505
2025-10-23 00:13:05.928,unknown,1,0,2,1.57311
2025-10-23 00:13:05.056,unknown,0,1,2,1.57279
2025-10-23 00:13:06.080,unknown,0,0,2,1.57327
2025-10-23 00:13:06.592,unknown,1,0,2,1.57368
2025-10-23 00:13:06.720,unknown,0,1,2,1.57408
2025-10-23 00:13:07.744,unknown,0,0,2,1.57287
2025-10-23 00:13:08.128,unknown,1,0,2,1.57287
2025-10-23 00:13:08.256,unknown,0,1,2,1.57593
2025-10-23 00:13:09.152,unknown,0,0,2,1.574
2025-10-23 00:13:10.048,unknown,1,0,2,1.57368
2025-10-23 00:13:10.688,unknown,0,0,2,1.57738
2025-10-23 00:13:10.944,unknown,1,0,2,1.5744
2025-10-23 00:13:11.456,unknown,0,0,2,1.57585
2025-10-23 00:13:12.608,unknown,1,0,2,1.57456
2025-10-23 00:13:13.504,unknown,0,0,2,1.57754
2025-10-23 00:13:14.400,unknown,1,0,2,1.57311
2025-10-23 00:13:14.528,unknown,0,1,2,1.57376
2025-10-23 00:13:15.552,unknown,1,1,2,1.57392
2025-10-23 00:13:15.808,unknown,0,1,2,1.57529
2025-10-23 00:13:16.832,unknown,0,0,2,1.57803
2025-10-23 00:13:17.088,unknown,1,0,2,1.57513
2025-10-23 00:13:17.600,unknown,0,0,2,1.57496
2025-10-23 00:13:17.856,unknown,1,0,2,1.5773
2025-10-23 00:13:17.984,unknown,0,1,2,1.57392
2025-10-23 00:13:18.624,unknown,1,1,2,1.57488
2025-10-23 00:13:19.136,unknown,0,1,2,1.57593
2025-10-23 00:13:20.032,unknown,0,0,2,1.57182
2025-10-23 00:13:20.416,unknown,1,0,2,1.57392
2025-10-23 00:13:21.312,unknown,0,0,2,1.57295
2025-10-23 00:13:21.952,unknown,1,0,2,1.57504
2025-10-23 00:13:22.720,unknown,0,0,2,1.57569
2025-10-23 00:13:23.744,unknown,1,0,2,1.57392
2025-10-23 00:13:24.256,unknown,0,0,2,1.57376
2025-10-23 00:13:25.152,unknown,1,0,2,1.57392
2025-10-23 00:13:25.408,unknown,0,0,2,1.5769
2025-10-23 00:13:26.944,unknown,1,0,2,1.57335
2025-10-23 00:13:27.072,unknown,0,1,2,1.5744
2025-10-23 00:13:28.096,unknown,0,0,2,1.57295
2025-10-23 00:13:29.120,unknown,1,0,2,1.57569
2025-10-23 00:13:29.632,unknown,0,0,2,1.57464
2025-10-23 00:13:31.296,unknown,1,0,2,1.57343
2025-10-23 00:13:31.424,unknown,0,1,2,1.57351
2025-10-23 00:13:32.448,unknown,0,0,2,1.57569
2025-10-23 00:13:33.216,unknown,1,0,2,1.57641
2025-10-23 00:13:33.344,unknown,0,1,2,1.5748
2025-10-23 00:13:34.368,unknown,0,0,2,1.57432
2025-10-23 00:13:34.496,unknown,1,0,2,1.5765
2025-10-23 00:13:34.752,unknown,0,0,2,1.57642
2025-10-23 00:13:36.544,unknown,1,0,2,1.57045
2025-10-23 00:13:36.672,unknown,0,1,2,1.57714
2025-10-23 00:13:37.312,unknown,1,1,2,1.57569
2025-10-23 00:13:38.208,unknown,0,1,2,1.5748
2025-10-23 00:13:38.848,unknown,1,1,2,1.57488
2025-10-23 00:13:39.976,unknown,0,2,2,1.57472
2025-10-23 00:13:39.872,unknown,1,2,2,1.5748
2025-10-23 00:13:40.384,unknown,0,2,2,1.57529
2025-10-23 00:13:40.512,unknown,1,2,2,1.57625
2025-10-23 00:13:40.640,unknown,0,2,2,1.57658
2025-10-23 00:13:41.536,unknown,1,2,2,1.5736
2025-10-23 00:13:41.792,unknown,0,3,2,1.57625
2025-10-23 00:13:42.816,unknown,0,0,3,1.57255
2025-10-23 00:13:44.224,unknown,1,0,3,1.57488
2025-10-23 00:13:44.608,unknown,0,0,3,1.57746
2025-10-23 00:13:46.016,unknown,1,0,3,1.57633
2025-10-23 00:13:46.144,unknown,0,1,3,1.57424
2025-10-23 00:13:47.296,unknown,0,0,3,1.57553
2025-10-23 00:13:48.064,unknown,1,0,3,1.57642
2025-10-23 00:13:48.192,unknown,0,1,3,1.57424
2025-10-23 00:13:49.216,unknown,0,0,3,1.57601
2025-10-23 00:13:49.984,unknown,1,0,3,1.57376
2025-10-23 00:13:50.112,unknown,0,1,3,1.57279
2025-10-23 00:13:51.136,unknown,0,0,3,1.57231
2025-10-23 00:13:54.848,unknown,1,0,3,1.57521
2025-10-23 00:13:54.976,unknown,0,1,3,1.57521
2025-10-23 00:13:56.000,unknown,0,0,3,1.57545
2025-10-23 00:14:02.400,unknown,1,0,3,1.57682
2025-10-23 00:14:02.528,unknown,0,1,3,1.57343
2025-10-23 00:14:03.680,unknown,0,0,3,1.57819
2025-10-23 00:14:04.936,unknown,1,0,3,1.57166
2025-10-23 00:14:04.064,unknown,0,1,3,1.57376
2025-10-23 00:14:04.704,unknown,1,1,3,1.57376
2025-10-23 00:14:05.960,unknown,0,1,3,1.57698
2025-10-23 00:14:06.984,unknown,0,0,3,1.57513
2025-10-23 00:14:08.904,unknown,1,0,3,1.57537
2025-10-23 00:14:08.032,unknown,0,1,3,1.5748
2025-10-23 00:14:09.184,unknown,0,0,3,1.57319
2025-10-23 00:14:14.304,unknown,1,0,3,1.57641
2025-10-23 00:14:14.816,unknown,0,0,3,1.57424
2025-10-23 00:14:17.632,unknown,1,0,3,1.57384
2025-10-23 00:14:17.760,unknown,0,1,3,1.57601
2025-10-23 00:14:18.656,unknown,0,0,3,1.57561
2025-10-23 00:14:19.808,unknown,1,0,3,1.57472
2025-10-23 00:14:20.192,unknown,0,0,3,1.57408
2025-10-23 00:14:21.088,unknown,1,0,3,1.57891
2025-10-23 00:14:21.344,unknown,0,0,3,1.5736
2025-10-23 00:14:22.368,unknown,1,0,3,1.57214
2025-10-23 00:14:22.496,unknown,0,1,3,1.57778
2025-10-23 00:14:23.392,unknown,0,0,3,1.57376
2025-10-23 00:14:25.568,unknown,1,0,3,1.57416
2025-10-23 00:14:25.696,unknown,0,1,3,1.57569
2025-10-23 00:14:26.720,unknown,1,1,3,1.57239
2025-10-23 00:14:26.848,unknown,0,2,3,1.57472
2025-10-23 00:14:27.232,unknown,1,2,3,1.57408
2025-10-23 00:14:27.360,unknown,0,3,3,1.57585
2025-10-23 00:14:28.384,unknown,0,0,4,1.57569
2025-10-23 00:14:29.408,unknown,1,0,4,1.5765
2025-10-23 00:14:29.536,unknown,0,1,4,1.57464
2025-10-23 00:14:30.688,unknown,0,0,4,1.57384
2025-10-23 00:14:31.200,unknown,1,0,4,1.57819
2025-10-23 00:14:31.328,unknown,0,1,4,1.57448
2025-10-23 00:14:32.352,unknown,0,0,4,1.57545
2025-10-23 00:14:33.504,unknown,1,0,4,1.57907
