time,cat_name,state,lick,bout,water
2025-12-25 08:35:13.088,unknown,0,0,0,1.42433
2025-12-25 08:35:13.152,unknown,1,0,0,1.4349
2025-12-25 08:35:13.216,unknown,0,1,0,1.45056
2025-12-25 08:35:14.240,unknown,0,0,0,1.43103
2025-12-25 08:35:18.144,unknown,1,0,0,1.43531
2025-12-25 08:35:20.872,unknown,0,0,0,1.42707
2025-12-25 08:35:28.648,unknown,1,0,0,1.43482
2025-12-25 08:35:29.800,unknown,0,0,0,1.42821
2025-12-25 08:35:38.792,unknown,1,0,0,1.4332
2025-12-25 08:35:40.712,unknown,0,0,0,1.42974
2025-12-25 08:35:44.288,unknown,1,0,0,1.43192
2025-12-25 08:35:46.536,unknown,0,0,0,1.41483
2025-12-25 08:35:50.144,unknown,1,0,0,1.43909
2025-12-25 08:35:51.264,unknown,0,0,0,1.43013
2025-12-25 08:35:57.896,unknown,1,0,0,1.43368
2025-12-25 08:35:58.920,unknown,0,0,0,1.42772
2025-12-25 08:36:02.080,unknown,1,0,0,1.42884
2025-12-25 08:36:03.264,unknown,0,0,0,1.40886
2025-12-25 08:36:09.120,unknown,1,0,0,1.43409
2025-12-25 08:36:10.304,unknown,0,0,0,1.40822
2025-12-25 08:36:15.816,unknown,1,0,0,1.4137
2025-12-25 08:36:16.000,unknown,0,0,0,1.40677
2025-12-25 08:36:21.928,unknown,1,0,0,1.41418
2025-12-25 08:36:22.240,unknown,0,0,0,1.41555
2025-12-25 08:36:28.936,unknown,1,0,0,1.41507
2025-12-25 08:36:29.056,unknown,0,0,0,1.4116
2025-12-25 08:36:34.600,unknown,1,0,0,1.41007
2025-12-25 08:36:35.976,unknown,0,0,0,1.41878
2025-12-25 18:04:38.720,unknown,0,0,0,1.39573
2025-12-25 18:04:39.648,Handsome,0,0,0,1.40057
2025-12-25 18:04:41.280,unknown,1,0,0,1.37035
2025-12-25 18:04:41.408,unknown,0,1,0,1.37583
2025-12-25 18:04:41.504,unknown,1,1,0,1.3826
2025-12-25 18:04:41.240,unknown,0,1,0,1.37519
2025-12-25 18:04:43.264,unknown,0,0,0,1.37148
2025-12-25 18:04:46.528,unknown,1,0,0,1.37205
2025-12-25 18:04:47.424,unknown,0,0,0,1.36826
2025-12-25 18:04:51.296,unknown,1,0,0,1.37132
2025-12-25 18:04:51.160,unknown,0,0,0,1.37712
2025-12-25 18:04:55.064,unknown,1,0,0,1.37623
2025-12-25 18:04:56.992,unknown,0,0,0,1.37035
2025-12-25 18:05:01.504,unknown,1,0,0,1.37253
2025-12-25 18:05:02.400,unknown,0,0,0,1.37486
2025-12-25 18:05:02.752,unknown,1,0,0,1.37301
2025-12-25 18:05:02.816,unknown,0,1,0,1.37559
2025-12-25 18:05:03.808,unknown,0,0,0,1.37293
2025-12-25 18:05:06.072,unknown,1,0,0,1.36866
2025-12-25 18:05:08.704,unknown,0,0,0,1.37632
2025-12-25 18:05:12.352,unknown,1,0,0,1.37059
2025-12-25 18:05:14.400,unknown,0,0,0,1.37583
2025-12-25 18:05:17.952,unknown,1,0,0,1.37873
2025-12-25 18:05:18.104,unknown,0,0,0,1.37277
2025-12-25 18:05:24.640,unknown,1,0,0,1.37116
2025-12-25 18:05:25.920,unknown,0,0,0,1.35142
2025-12-25 18:05:25.112,unknown,1,0,0,1.38058
2025-12-25 18:05:25.176,unknown,0,1,0,1.35335
2025-12-25 18:05:26.200,unknown,0,0,0,1.3681
2025-12-25 18:05:30.976,unknown,1,0,0,1.37406
2025-12-25 18:05:32.056,unknown,0,0,0,1.36914
2025-12-25 18:05:36.672,unknown,1,0,0,1.35335
2025-12-25 18:05:37.112,unknown,0,0,0,1.37277
2025-12-25 18:05:40.152,unknown,1,0,0,1.36197
2025-12-25 18:05:41.240,unknown,0,0,0,1.366
2025-12-25 18:05:45.664,unknown,1,0,0,1.35996
2025-12-25 18:05:46.136,unknown,0,0,0,1.3536
2025-12-25 18:05:47.264,unknown,1,0,0,1.35198
2025-12-25 18:05:47.328,unknown,0,1,0,1.35206
2025-12-25 18:05:48.352,unknown,0,0,0,1.35754
2025-12-25 18:05:50.624,unknown,1,0,0,1.35311
2025-12-25 18:05:51.840,unknown,0,0,0,1.35335
2025-12-25 18:05:55.936,unknown,1,0,0,1.35795
2025-12-25 18:05:57.504,unknown,0,0,0,1.35617
2025-12-25 18:06:01.952,unknown,1,0,0,1.35496
2025-12-25 18:06:03.392,unknown,0,0,0,1.33676
2025-12-25 18:06:09.312,unknown,1,0,0,1.35247
2025-12-25 18:06:10.592,unknown,0,0,0,1.33547
2025-12-25 18:43:48.288,unknown,1,0,0,1.37366
2025-12-25 18:43:49.088,unknown,0,0,0,1.35037
